Hash_Transaction,Block_ID,Hash_Block,Miner,Difficulty,Total_Difficulty,Size,Number_Transactions,From,To,Value_(Wei),Gas_Price,Gas_Limit,Gas_Used,Status,Timestamp_Transaction,Type_Transaction,Amount_Out_Min,Amount_Out,Amount_In,From_Token_Address,To_Token_Address,From_Token_Symbol,To_Token_Symbol,From_Token_Holders_Count,To_Token_Holders_Count,From_Token_Price,To_Token_Price
0xb564511a172cb426660a930f7dc94d4e0acb5529fe85bc6a4c451d323bbf2786,17618712,0xe5eaa29d6456ca87ad6f225cd924b73e215f9ea5ef376776a8dfb246352ee7ee,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,58750003716598352816469,167684,125,0xdd04C7219769D2AE119CeAE875b38cF07bC9484b,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,18221600296,247025,129379,Confirmed,1688451287,swapExactTokensForETHSupportingFeeOnTransferTokens,78515343791244233,105268049604310069,4247737472312,0xf73A1EDE0F297Da25d73BDf2c8E700968119428C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,RETIRE,WETH,284,807356,0.02752224666809163,1950.8351149648852
0xb2305df40e860e22edefb63bf023a430c354b08cb351b7881c344d008e4fbf69,17618712,0xe5eaa29d6456ca87ad6f225cd924b73e215f9ea5ef376776a8dfb246352ee7ee,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,58750003716598352816469,167684,125,0xc0F42127c87A3D278Fa0bc61FA65a0B9920cAB45,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,17850000000,394146,261014,Confirmed,1688451287,swapExactTokensForETHSupportingFeeOnTransferTokens,11357395649467164,11436991742115203,4175532070361935549972,0x0F2492a6e2feAd91fC62fbD91864f0B9fAf376a2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,DEEZ,WETH,2275,807352,0.005469510089298203,1950.8351149648852
0x1196f880e874e5ad58127cb4aceaf625f40997f0735e406c18cc30b02e038283,17618712,0xe5eaa29d6456ca87ad6f225cd924b73e215f9ea5ef376776a8dfb246352ee7ee,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,58750003716598352816469,167684,125,0x0D1aaf44f3164518A535d876d8ad9d26b338140B,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,70548184264535953,17850000000,214717,163324,Confirmed,1688451287,swapExactETHForTokens,912819877620340,1004663542068806,1069739303364,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x00Bd738Cb87689151E72E225c1eA285E17Aba6D7,WETH,PAYCC,807352,667,1950.8351149648852,0.000137489829566531
0x1a352dca7913518c43b2cf05e0022ce2f4528bba1f48e2838e1bff67e7438b37,17618712,0xe5eaa29d6456ca87ad6f225cd924b73e215f9ea5ef376776a8dfb246352ee7ee,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,58750003716598352816469,167684,125,0xF5e17Cb7A25b22cd3A5a58C08A2b592FbC392297,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,140000000000000000,17850000000,219524,173222,Confirmed,1688451287,swapExactETHForTokens,708090564154602641,711631016975375655,140000000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf2A22B900dde3ba18Ec2AeF67D4c8C1a0DAB6aAC,WETH,MONKEYS,807351,2607,1950.8351149648852,3.84770568651e-07
0xfe8c378d23a28ee8aca09c2d78009b4c52035b4d12bd7ad11c2f8c691d7db1ab,17618712,0xe5eaa29d6456ca87ad6f225cd924b73e215f9ea5ef376776a8dfb246352ee7ee,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,58750003716598352816469,167684,125,0x4296B680Cbdafd2287F560636A9e0E3D0956ac32,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,200000000000000000,15750000000,205494,145342,Confirmed,1688451287,swapExactETHForTokens,36834351579997,37908698646263,200000000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x34ba042827996821CFFEB06477D48a2Ff9474483,WETH,SHIB2.0,807351,2120,1950.8351149648852,0.000977615075184263
0x4a91c3b82426070ca35ae87eaf7318eafc7727c40aa4f11f6cfc391c1cc8b433,17618712,0xe5eaa29d6456ca87ad6f225cd924b73e215f9ea5ef376776a8dfb246352ee7ee,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,58750003716598352816469,167684,125,0x0DbA48eA6AE1907883a148009D5E2337927D7f81,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,15507600296,163907,119625,Confirmed,1688451287,swapExactTokensForETH,7595440498853301,7625771315916362,252404073771573456273185626,0x68b3A846C00A3d97B5090B2Aefe62611A0B4A9f1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,VeAthena,WETH,427,807351,5.8936361952e-08,1950.8351149648852
0xba124f87a211e9b0429131253ac5ab23ff7be83974422830df39326e039531c6,17618713,0xc02ae7364a995e262b24adf5ca80aea70683a48967d8f2631547dc555cb52026,0x388C818CA8B9251b393131C08a736A67ccB19297,0,58750003716598352816469,55464,113,0xFdbe14e98BdDAB090C26Ca9Dd0271e7B6D8644b0,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,20000000000000000,17848036475,260843,159328,Confirmed,1688451299,swapExactETHForTokensSupportingFeeOnTransferTokens,628024573948167,697805082164631,20000000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x41cBB6cDF5ED49A8481352EC2B1F96dF33feA941,WETH,DOGE2.0,807351,477,1950.8351149648852,6.8606270171088e-05
0x061ea8663b71a298dcea68d3ca5103155650caad65880c492dc9c2201709167e,17618713,0xc02ae7364a995e262b24adf5ca80aea70683a48967d8f2631547dc555cb52026,0x388C818CA8B9251b393131C08a736A67ccB19297,0,58750003716598352816469,55464,113,0x55e1B19C0D65451063F74cc097DA00984a4e9387,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,35000000000000000,14948036475,600000,138644,Confirmed,1688451299,swapExactETHForTokensSupportingFeeOnTransferTokens,67545246314159434784011355937,67546461624124253136647882802,35000000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x2Afc550861D52A164FF478E537Bc1c6867a0695A,WETH,PRC20,807351,9,1950.8351149648852,1.066767414e-09
0x6e665b168987e53aac1f7b19a8751c548cc156cec2bbd030014e0695215a1503,17618713,0xc02ae7364a995e262b24adf5ca80aea70683a48967d8f2631547dc555cb52026,0x388C818CA8B9251b393131C08a736A67ccB19297,0,58750003716598352816469,55464,113,0x1DBE9251399977d25A918CABdfE6987d38222665,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,17848036475,299022,174460,Confirmed,1688451299,swapExactTokensForETHSupportingFeeOnTransferTokens,2683883773831873,5314139155478280,79314532012980000000,0xf2e2237b74f0615bb18F265254cc2FbB1a229574,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,PEPEV2,WETH,619,807356,1.30619444e-10,1950.8351149648852
0xf8c02a435715db691e41105a416b68ae43a8698a166a3dafaec6ffbc5efacafb,17618713,0xc02ae7364a995e262b24adf5ca80aea70683a48967d8f2631547dc555cb52026,0x388C818CA8B9251b393131C08a736A67ccB19297,0,58750003716598352816469,55464,113,0x1eBAf667E12F35C422b6c00b860639949041C276,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,100000000000000000,17848036475,219930,132455,Confirmed,1688451299,swapExactETHForTokensSupportingFeeOnTransferTokens,0,4393865341992,100000000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf73A1EDE0F297Da25d73BDf2c8E700968119428C,WETH,RETIRE,807352,283,1950.8351149648852,0.033630478506835815
0xb06776e5fb349123444421b7c0866e5f8d9159c2ea606a1c57a552e0c3668872,17618713,0xc02ae7364a995e262b24adf5ca80aea70683a48967d8f2631547dc555cb52026,0x388C818CA8B9251b393131C08a736A67ccB19297,0,58750003716598352816469,55464,113,0x3f3030E5A142FbE69762141D78b8aB44Ba365C31,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,17848036475,246989,129355,Confirmed,1688451299,swapExactTokensForETHSupportingFeeOnTransferTokens,11771484509797928,14044869067762791,602000000000,0xf73A1EDE0F297Da25d73BDf2c8E700968119428C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,RETIRE,WETH,284,807356,0.033630478506835815,1950.8351149648852
0x3c7ca8e4f54c64b3e305f7ca76b845b2ea27e85b8b9f528d769bb60a50514a7f,17618713,0xc02ae7364a995e262b24adf5ca80aea70683a48967d8f2631547dc555cb52026,0x388C818CA8B9251b393131C08a736A67ccB19297,0,58750003716598352816469,55464,113,0x85387F02Bb0283c2Ba068EFb630aE5a3fcF2FdC3,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,30000000000000000,14948036475,245262,138656,Confirmed,1688451299,swapExactETHForTokensSupportingFeeOnTransferTokens,9970830902575214601216768063,79356372139641305349067695366,30000000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x2Afc550861D52A164FF478E537Bc1c6867a0695A,WETH,PRC20,807352,9,1950.8351149648852,1.066767414e-09
0x170b3e94a6a7d7ae6ba6c6486e685099d13503af21b8e9ccde14060913905b26,17618714,0xf24d28ede28a0f609ec1bb17f4e7de1d9e77b5cfa4fdd07e16eaa58a66cb7c27,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,0,58750003716598352816469,299391,502,0xCD16B285e041012a55c1F9113f88EceEBc0AEdde,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,14396475685,169650,135262,Confirmed,1688451323,swapExactTokensForETH,9082315514384345,9946969862947375,429982179162,0xf73A1EDE0F297Da25d73BDf2c8E700968119428C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,RETIRE,WETH,284,807356,0.03661884138394955,1950.8351149648852
0xf4bb57dab25247abf2376793d5e6dc644860c55edc981c89367764922390612d,17618714,0xf24d28ede28a0f609ec1bb17f4e7de1d9e77b5cfa4fdd07e16eaa58a66cb7c27,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,0,58750003716598352816469,299391,502,0x02101D340Ca84f3492b58C80BC547830917166e9,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,17253475685,231365,129355,Confirmed,1688451323,swapExactTokensForETHSupportingFeeOnTransferTokens,16915215246023066,18663204554331260,815000000000,0xf73A1EDE0F297Da25d73BDf2c8E700968119428C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,RETIRE,WETH,284,807356,0.03661884138394955,1950.8351149648852
0x2b5b8c2de29f22915de4b5f37421a3c43e1d24c8616894fc46b8a585ca6ee1f3,17618714,0xf24d28ede28a0f609ec1bb17f4e7de1d9e77b5cfa4fdd07e16eaa58a66cb7c27,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,0,58750003716598352816469,299391,502,0xb774350c448Bce7f268Ad37D1ae68e67514e898d,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,17253475685,231383,129367,Confirmed,1688451323,swapExactTokensForETHSupportingFeeOnTransferTokens,16179170283462543,30177778279323993,1382000000000,0xf73A1EDE0F297Da25d73BDf2c8E700968119428C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,RETIRE,WETH,284,807351,0.03661884138394955,1950.8351149648852
0xc9214df4bda4a42269ddeb89b6adc79256151ae614c454c6873dbc712b075d87,17618714,0xf24d28ede28a0f609ec1bb17f4e7de1d9e77b5cfa4fdd07e16eaa58a66cb7c27,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,0,58750003716598352816469,299391,502,0xfb9b5c70a70677D34164790532aDEd4528b2DEde,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,15750000000,197587,124858,Confirmed,1688451323,swapExactTokensForETH,24422143671005364,30331784831808238,1420195309460,0xf73A1EDE0F297Da25d73BDf2c8E700968119428C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,RETIRE,WETH,284,807356,0.03625596098186781,1950.8351149648852
0xf901dbc9904e40cee5f11b13edbff9d7e1d25662ce0e98ec5c299f74249bfd20,17618714,0xf24d28ede28a0f609ec1bb17f4e7de1d9e77b5cfa4fdd07e16eaa58a66cb7c27,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,0,58750003716598352816469,299391,502,0xF99a8daFB728D7C3E5eB28d4dFABaD77780673cB,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,17253475685,247007,129367,Confirmed,1688451323,swapExactTokensForETHSupportingFeeOnTransferTokens,34766735052054935,35165505118818407,1687000000000,0xf73A1EDE0F297Da25d73BDf2c8E700968119428C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,RETIRE,WETH,283,807352,0.03625596098186781,1950.8351149648852
0x71ebe25f13bf92d5ea8df3cae5f62a7d129c0cbb8d68bba0988b155c2a4f0dac,17618714,0xf24d28ede28a0f609ec1bb17f4e7de1d9e77b5cfa4fdd07e16eaa58a66cb7c27,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,0,58750003716598352816469,299391,502,0x2Bb094FFBa78483F790817080a0a10FaC6f2848F,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,100000000000000000,79253475685,240279,146149,Confirmed,1688451323,swapExactETHForTokensSupportingFeeOnTransferTokens,0,2993358963458554590313,100000000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xF2ec4a773ef90c58d98ea734c0eBDB538519b988,WETH,DOGE2.0,807356,188,1950.8351149648852,8.8390916e-11
0x99473ce68dded8e3e5c38360550384df65cdc8623cd39ce8666c95035aa6f1e0,17618714,0xf24d28ede28a0f609ec1bb17f4e7de1d9e77b5cfa4fdd07e16eaa58a66cb7c27,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,0,58750003716598352816469,299391,502,0xC999E38d49c2dA229030c726a8092352C5c271AE,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,22253475685,231383,129367,Confirmed,1688451323,swapExactTokensForETHSupportingFeeOnTransferTokens,6936804004383990,7651461899635978,332914168575,0xf73A1EDE0F297Da25d73BDf2c8E700968119428C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,RETIRE,WETH,282,807356,0.037693865160716065,1950.8351149648852
0xe976ef2e3acbacdfe0f3b591f1add7a5181c5fe2464c50c47361da5970797663,17618714,0xf24d28ede28a0f609ec1bb17f4e7de1d9e77b5cfa4fdd07e16eaa58a66cb7c27,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,0,58750003716598352816469,299391,502,0x22cd18618749679630D478175f16fEf6E0329b52,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,18544600000,170829,112976,Confirmed,1688451323,swapExactTokensForETH,2302580279064273531,2325606081854916267,134166106129088420000000000000,0xa71d0588EAf47f12B13cF8eC750430d21DF04974,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,QOM,WETH,11825,807356,3.3712043578e-08,1950.8351149648852
0xd0478781a712c1f64d5345a769bb983b750527d0fbef625e9445dcbac7b629f8,17618714,0xf24d28ede28a0f609ec1bb17f4e7de1d9e77b5cfa4fdd07e16eaa58a66cb7c27,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,0,58750003716598352816469,299391,502,0x1DBE9251399977d25A918CABdfE6987d38222665,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,17253475685,462858,245108,Confirmed,1688451323,swapExactTokensForETHSupportingFeeOnTransferTokens,3267104730744347,6399589512066905,2741291155187,0xEF6e6217afdfD9998d7373C8Ea0b65399c8239c3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,SAFEMOON2.0,WETH,850,807352,0.000200592491270791,1950.8351149648852
0xeaf29b29d5a537d65c8f5aa735d7418b5b55ae4dbc2b562e0fc1a7ccee12dcfc,17618714,0xf24d28ede28a0f609ec1bb17f4e7de1d9e77b5cfa4fdd07e16eaa58a66cb7c27,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,0,58750003716598352816469,299391,502,0xB10DE29E833c484ba7eF690C3ac0D0A7fe36AaFd,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,50000000000000000,17253475685,220038,122111,Confirmed,1688451323,swapExactETHForTokensSupportingFeeOnTransferTokens,1577903182663,2130642419117,50000000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf73A1EDE0F297Da25d73BDf2c8E700968119428C,WETH,RETIRE,807356,282,1950.8351149648852,0.037693865160716065
0xe2d3dadf5608d85914752a9bfd3f76b465dfe8312796694f6c36b8cb6f6278a9,17618714,0xf24d28ede28a0f609ec1bb17f4e7de1d9e77b5cfa4fdd07e16eaa58a66cb7c27,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,0,58750003716598352816469,299391,502,0xbBd52A626f5ceef0b05F81cF93bfe1D4C417D076,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,100000000000000000,17253475685,246077,139199,Confirmed,1688451323,swapExactETHForTokensSupportingFeeOnTransferTokens,41362349010,4046226387916,100000000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf73A1EDE0F297Da25d73BDf2c8E700968119428C,WETH,RETIRE,807356,282,1950.8351149648852,0.037693796372162844
0x2a8bff25c26f2bc89dedbbc8ba9e5fb399aa911ad0f6a35768f5c8ce9b0024e2,17618714,0xf24d28ede28a0f609ec1bb17f4e7de1d9e77b5cfa4fdd07e16eaa58a66cb7c27,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,0,58750003716598352816469,299391,502,0x747bE830681A8E0bF3B6C90D14583389ab2e3E91,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,17253475685,234045,126342,Confirmed,1688451323,swapExactTokensForETHSupportingFeeOnTransferTokens,5069240442886424,6336550553608030,845382075116361087793870,0xb7B35583928059f45c6072d8dc7Baa9A83b7BfF3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,MARIO,WETH,422,807356,1.4596464905609e-05,1950.8351149648852
0xfb4e0b45bb37636abf13db3bb948056bdacefb3b72004a7d44ba7ad487c36da8,17618715,0xac0f51d2d9819c179640b0194e10652c50373ab66451585cd25bd6b44837dfc3,0xBA401CdaC1A3b6AEeDe21c9C4a483be6C29F88C5,0,58750003716598352816469,270742,131,0xB6437C67403ecf399e5C6d8a3dC962cc8Fa9bDFD,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,200000000000000000,26032282606,235910,132527,Confirmed,1688451335,swapExactETHForTokensSupportingFeeOnTransferTokens,3688065579583,7376131159167,200000000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf73A1EDE0F297Da25d73BDf2c8E700968119428C,WETH,RETIRE,807356,289,1950.8351149648852,0.05265387481088336
0x96ce13c4cf746e1a21db8d22fd4da31d51dfa219320924571034fca9c9e1a175,17618715,0xac0f51d2d9819c179640b0194e10652c50373ab66451585cd25bd6b44837dfc3,0xBA401CdaC1A3b6AEeDe21c9C4a483be6C29F88C5,0,58750003716598352816469,270742,131,0x9eE0CE8C13FEa4274614d90e19DEc4eE76F2c212,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,200000000000000000,51032282606,204413,111893,Confirmed,1688451335,swapExactETHForTokensSupportingFeeOnTransferTokens,896815615040697862592753,89681561504069786259275361,200000000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x4521C9aD6A3D4230803aB752Ed238BE11F8B342F,WETH,SANI,807354,7360,1950.8351149648852,4.331084561396e-06
0x4de1d13ff6476bb987393ed99fed3d14727a1a5752246f39548fa5c194383b05,17618715,0xac0f51d2d9819c179640b0194e10652c50373ab66451585cd25bd6b44837dfc3,0xBA401CdaC1A3b6AEeDe21c9C4a483be6C29F88C5,0,58750003716598352816469,270742,131,0x7523A8FDbCc92143cF523B6d771433369e915722,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,400000000000000000,16274282606,200730,166819,Confirmed,1688451335,swapExactETHForTokens,16985468065404875652701888886,17343464589133490864888967629,400000000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xfb66321D7C674995dFcC2cb67A30bC978dc862AD,WETH,PEPE2.0,807356,10539,1950.8351149648852,4.3378555655e-08
0x0fd3173a2334339af350acdfa32f1be2d0964891e850f201e19413c076e5368c,17618715,0xac0f51d2d9819c179640b0194e10652c50373ab66451585cd25bd6b44837dfc3,0xBA401CdaC1A3b6AEeDe21c9C4a483be6C29F88C5,0,58750003716598352816469,270742,131,0x1a49FBC2DaD2D72874443392D6BD67A2f24b92f8,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,21000000000000000,16252282606,195686,137297,Confirmed,1688451335,swapExactETHForTokens,16262562160079651390586322,16343874970880049647539254,21000000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf475E5dcCD918108ec7C1F843C7245904B453318,WETH,vitalik.eth,807356,2691,1950.8351149648852,2.243951385256e-06
0x43b4eccc250fda625a89548b53a72efd4c6d1fd7a8617bd21a152819c4ee5040,17618716,0xbd2a580493587409603c06e975b22999910f4865718acde49d7a168ed7f54ada,0x4838B106FCe9647Bdf1E7877BF73cE8B0BAD5f97,0,58750003716598352816469,145691,86,0x16F2EC68a9aC08c677583593c32d7E4D4c787adc,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,19167124790,255377,145363,Confirmed,1688451347,swapExactTokensForETHSupportingFeeOnTransferTokens,145547332959231454,285386927371042067,7190089000000000,0xfd2AF5C14d4977447b87d3F5F0fB0ec35743E971,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,PEPEJESUS,WETH,716,807354,5.7864559695544e-05,1950.8351149648852
0x7dc8bcecbc838ecab0b893a9a70037c4e1d3188af82aa747750ac73398f03fe0,17618716,0xbd2a580493587409603c06e975b22999910f4865718acde49d7a168ed7f54ada,0x4838B106FCe9647Bdf1E7877BF73cE8B0BAD5f97,0,58750003716598352816469,145691,86,0xbd6ab9A58A7d131e7a0434c2e0B7d732CEC69f60,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,16217019121,170600,117279,Confirmed,1688451347,swapExactTokensForETHSupportingFeeOnTransferTokens,181594752432553728,259421074903648183,637328000000000,0x4F1611c4B3c27621896eAc7d7a74a5e23f4D2642,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,FAI,WETH,228,807347,0.00082948524585714,1950.8351149648852
0xfa0e1f994dc43c8d7e40c388f51ae6ac8ad18f32729a9404d1e67f19ec157226,17618716,0xbd2a580493587409603c06e975b22999910f4865718acde49d7a168ed7f54ada,0x4838B106FCe9647Bdf1E7877BF73cE8B0BAD5f97,0,58750003716598352816469,145691,86,0xa9A6bbDE70A244eF602d1d843437aF49D9a5D148,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,100000000000000000,26167124790,219930,122039,Confirmed,1688451347,swapExactETHForTokensSupportingFeeOnTransferTokens,0,3278579288385,100000000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf73A1EDE0F297Da25d73BDf2c8E700968119428C,WETH,RETIRE,807356,290,1950.8351149648852,0.0451977312433063
0x6f5b7b7d6d6add23d178d9c4d1787413712334f214fb4eaf700869ae5e14fd98,17618717,0xad34fb838f5f61dab900553b0a80c47a785b8eca48671c2736a05d030c10556c,0x5124fcC2B3F99F571AD67D075643C743F38f1C34,0,58750003716598352816469,167563,114,0xF99a8daFB728D7C3E5eB28d4dFABaD77780673cB,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,18176160742,231419,129391,Confirmed,1688451359,swapExactTokensForETHSupportingFeeOnTransferTokens,133398267722781204,139579184795806260,4963811408785,0xf73A1EDE0F297Da25d73BDf2c8E700968119428C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,RETIRE,WETH,289,807354,0.0451977312433063,1950.8351149648852
0x1677064d1cc5b241c2ead1c6604a726c7e0c6de061b4c8e92c4eb5e6e0218e80,17618717,0xad34fb838f5f61dab900553b0a80c47a785b8eca48671c2736a05d030c10556c,0x5124fcC2B3F99F571AD67D075643C743F38f1C34,0,58750003716598352816469,167563,114,0x44481b7Ea6fA073aFBe116d91F0B8384440AbB9E,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,50000000000000000,17366202811,380000,122111,Confirmed,1688451359,swapExactETHForTokensSupportingFeeOnTransferTokens,797132917826,1757863403623,50000000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf73A1EDE0F297Da25d73BDf2c8E700968119428C,WETH,RETIRE,807347,289,1950.8351149648852,0.0451977312433063
0x691a0421662064e709d87a30669fb05ffc33d336b81a2b91be06a166a04873a4,17618717,0xad34fb838f5f61dab900553b0a80c47a785b8eca48671c2736a05d030c10556c,0x5124fcC2B3F99F571AD67D075643C743F38f1C34,0,58750003716598352816469,167563,114,0x815D758392e135E44a3D3d176De15AD4d0E56636,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,50000000000000000,55176160742,256151,146149,Confirmed,1688451359,swapExactETHForTokensSupportingFeeOnTransferTokens,0,1445761542360284792804,50000000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xF2ec4a773ef90c58d98ea734c0eBDB538519b988,WETH,DOGE2.0,807356,190,1950.8351149648852,1.05459117e-10
0xf7692f65520b749ec93ea9943aa9e661a51d1d01f207099376927759f519a0a8,17618717,0xad34fb838f5f61dab900553b0a80c47a785b8eca48671c2736a05d030c10556c,0x5124fcC2B3F99F571AD67D075643C743F38f1C34,0,58750003716598352816469,167563,114,0x33DD0f79B6aDc1420a5C42a615eDF2cB9b93C67E,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,50000000000000000,55176160742,256151,135733,Confirmed,1688451359,swapExactETHForTokensSupportingFeeOnTransferTokens,0,1413117201148259478238,50000000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xF2ec4a773ef90c58d98ea734c0eBDB538519b988,WETH,DOGE2.0,807347,190,1950.8351149648852,1.05459117e-10
0x774c9ed6d66bfebe362a3c397fbc7bfa50e598588cb1d06db27533e2002bd11d,17618717,0xad34fb838f5f61dab900553b0a80c47a785b8eca48671c2736a05d030c10556c,0x5124fcC2B3F99F571AD67D075643C743F38f1C34,0,58750003716598352816469,167563,114,0xB7ed11076806554fb7846b456AC65C00263Cd321,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,50000000000000000,55176160742,256133,135721,Confirmed,1688451359,swapExactETHForTokensSupportingFeeOnTransferTokens,0,1381566677701617566177,50000000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xF2ec4a773ef90c58d98ea734c0eBDB538519b988,WETH,DOGE2.0,807356,190,1950.8351149648852,1.05459117e-10
